,Angle,Balls,BatterId,BatterSide,Bearing,Direction,Distance,ExitSpeed,Extension,HangTime,HitSpinRate,HorzApprAngle,HorzBreak,HorzRelAngle,InducedVertBreak,Inning,LastTrackedDistance,Outs,OutsOnPlay,PAofInning,PitchNo,PitcherId,PitcherThrows,PitchofPA,PlateLocHeight,PlateLocSide,PositionAt110X,PositionAt110Y,PositionAt110Z,RelHeight,RelSide,RelSpeed,RunsScored,SpinAxis,SpinRate,Strikes,VertApprAngle,VertBreak,VertRelAngle,ZoneSpeed,ZoneTime,ax0,ay0,az0,pfxx,pfxz,vx0,vy0,vz0,x0,y0,z0,PlayResult
48173,-0.332852235,1,9999989.0,0,6.221373515,6.455023184,45.25441186,100.8871117,6.310024666,0.306477661,1071.338827,-0.183532435,9.027379594,-1.896664444,9.519584505,3,41.2500145,0,0,2,123,1000025170.0,1,5,2.282847229,0.400131941,,,,5.756105248,1.395415106,84.94885865,0,223.3726318,1660.556921,2,-6.573327267000001,-28.493029600000003,-1.192200308,77.79766341,0.443746956,-8.472439907,25.11313776,-23.59371759,-5.483485403,5.5533140560000005,3.836662134,-123.6485512,-3.388887442,-1.261049034,50.0,5.655134072999999,Single
48176,-13.518691699999998,1,8884530.0,1,-2.303569248,-3.0680628860000003,10.4733757,98.61866965,5.693198258,0.056237183,,-2.912144866,-10.53825237,-0.920110613,-6.563747087,3,10.25589266,0,0,3,126,1000025170.0,1,3,1.676420777,-0.044792365,,,,5.718778335,1.690844275,77.44940867,1,58.25848626,2417.443245,1,-9.628502875,-54.03862264,0.4945068070000001,70.45328318,0.495910651,6.7587473560000015,23.85369784,-36.82825243,5.364530989,-3.694119578,2.111310024,-112.5596912,-0.585000809,-1.6072087469999998,50.0,5.72718107,Single
48183,46.58378057,2,8890876.0,1,34.09166228,21.5490227,281.9134505,85.76546073,6.414013982,5.414369507000001,4221.306640999999,-1.507775473,4.995963188,-2.456036291,12.14427702,3,81.45890083,0,1,4,133,1000025170.0,1,7,2.574214386,-0.29448803100000004,97.19249935,97.23019022,51.51314861,6.046588356,1.548244868,88.21528559999999,0,202.3068505,2193.009556,2,-6.033366487,-22.94588341,-1.695241791,80.83513659,0.426347966,-5.72226362,26.61281407,-20.25064029,-3.430242133,7.147552107,5.360460871,-128.3628318,-4.469901854,-1.3753319819999998,50.0,5.9149905270000005,Out
48185,-16.60870973,1,8899597.0,0,22.91705238,26.66747766,11.39461608,79.80706016,6.387208432,0.08946228,,-1.206628777,5.64104452,-2.2784192130000003,13.76583938,3,10.54645351,1,1,5,135,1000025170.0,1,2,3.055993221,-0.015376906,,,,5.995486365,1.611114387,87.45924156,1,202.2340744,2082.841508,0,-5.372416979,-22.02731154,-1.199134884,79.87519887,0.43059748,-6.136427235,26.78665399,-19.23895567,-3.750802525,7.906388715,4.900884734,-127.2816478,-3.30384372,-1.450143969,50.0,5.899086627000001,Out
48188,1.230654122,1,9999983.0,0,-4.723445087,-2.812741052,61.90103000000001,91.68937754,6.356251679,0.480733032,1932.815383,-0.834875554,5.850392849,-1.942225215,10.00298074,3,54.43826107,2,1,6,138,1000025170.0,1,3,3.335230909,0.07866153599999999,,,,6.0240623960000015,1.37913695,88.08541346,0,210.239755,2212.235595,1,-5.3833292120000005,-25.07032817,-0.651203881,81.01726142,0.42624558,-6.2276568239999985,25.38612197,-22.7092348,-3.719376106,5.6527202989999985,4.177790171,-128.2922117,-2.199320159,-1.241429103,50.0,5.965032479,Out
48199,5.5084483660000005,0,1000025163.0,1,-32.85220312,-30.25398301,104.1741106,87.15333723,5.384615082000001,0.899536743,2394.643399,2.552557359,10.96400511,0.505978194,3.480707734,4,102.3043969,1,2,3,149,8898961.0,0,1,2.323656644,-0.537893465,,,,6.014526421,-1.925777348,76.56402205,0,252.1708913,2438.756613,0,-8.278506663,-45.01260803,0.06421074,70.33844291,0.501201611,-7.092797217,20.55593001,-29.88772759,-5.666471294,1.826553298,-1.316067087,-111.3492498,-1.241177162,1.873001389,50.0,5.9890195739999985,Out
48202,-17.0027652,1,666179.0,0,27.44246262,41.17828363,8.510677627,89.65950572,6.265870852999999,0.055143433,,-0.228672019,6.858965379,-1.525750215,9.227412787999999,4,5.242942905,0,1,1,152,1000025170.0,1,3,2.042845502,0.585974541,,,,5.915866799,1.421197585,87.57378833,0,216.5249184,2054.438074,1,-6.779270045,-26.42454955,-1.811440289,80.65836209,0.42974738,-6.863021851,25.27292339,-23.0472183,-4.153616582,5.523711611,3.191077172,-127.4954663,-4.822810681,-1.311832956,50.0,5.768880454,Out
48226,-8.154585972000001,0,1000025162.0,1,-32.00653491,-33.39442741,21.09360063,93.99706708,5.525160511,0.14524841300000002,,-0.026042635,9.088886321,-1.728801025,14.53124277,5,19.87957744,1,1,4,176,8898894.0,1,1,3.156883753,0.446294202,,,,6.221706609,1.305375014,89.91559301,1,211.9664861,2267.193481,0,-5.280885215,-20.53006309,-1.447530847,81.87014116,0.426172637,-9.204993463,28.64468619,-18.11526841,-5.345339271,8.163932968,3.628375871,-130.6884215,-4.017993251,-1.161240822,50.0,6.0824287120000005,Out
48246,4.662366725,3,9999989.0,0,-2.891188469,-0.049095107,117.3778924,92.93533954,4.56481875,0.955335083,990.2863986,2.369160672,-17.30118191,5.548077667,9.486349258999999,5,114.2783973,1,0,2,196,8893152.0,0,6,2.103501405,-0.330495667,109.87967890000002,0.929632134,-5.137190711000001,5.550662947,-4.184352014,86.99633696,0,118.8303471,2099.513942,2,-6.488244773,-29.8582059,-1.003022876,78.66777176,0.451454346,16.82360984,27.54438197,-23.93206478,10.61014673,5.197972259,-11.54380836,-125.6835691,-3.357750914,3.623530979,50.0,5.419339492000001,Single
48247,48.69005718,0,8884530.0,1,-26.36396971,-26.67969077,262.730056,82.86326674,4.576260503,5.689526978,3773.866578,2.7925330510000004,-15.47915758,5.618526801000002,8.524509983,5,73.21085865,1,1,3,197,8893152.0,0,1,2.684532984,-0.17528449,98.7390843,105.8455594,-48.48274536,5.518266796,-4.247524353,86.65508905,0,118.9465521,2121.7948300000007,0,-5.895896412000001,-30.67958626,-0.28988184,79.20760979,0.450647786,15.11841597,24.54802086,-25.0533483,9.474345112,4.462370382,-11.73175152,-125.32713400000002,-1.821579414,3.678909437,50.0,5.46029687,Out
48265,32.62845833,0,666179.0,0,5.478381856,10.08992606,367.4015729,97.38546219,5.17129403,5.6684588620000005,3412.044248,4.896042121,13.99742117,2.300352691,-8.543467999999999,5,362.6342341,2,1,7,215,1000025174.0,0,1,1.523536727,0.449491067,108.7844062,67.01522475,16.30691523,6.270741287000001,-2.882587265,72.63678798,0,301.2452602,2766.060676,0,-11.01863582,-63.00768145,0.534595701,67.31122242,0.53116217,-7.520553822999999,18.62685316,-37.39493697,-6.698879257000001,-4.650468828999999,-4.65395499,-105.5070278,-0.885991891,2.6581189430000003,50.0,6.273456175,Out
48277,15.06538373,2,1000025163.0,1,20.09913696,10.12134185,311.8964772,102.0065782,5.808617705,3.065552368,2277.293269,-0.363290545,12.74490258,-2.757160515,16.92927515,6,296.1903056000001,2,0,3,227,8898894.0,1,3,2.500269697,-0.170581901,107.0174182,25.68872404,25.43963004,6.073126481,1.332939997,90.67732215,0,216.92159530000004,2283.222626,0,-5.510519743,-17.12982993,-2.303426186,82.8367092,0.4200375670000001,-13.39267505,28.09792605,-15.05022957,-7.624490785,9.748642415,5.9171559810000005,-131.7354544,-5.879056412000001,-1.114627453,50.0,5.874058653,Double
48330,-23.29883478,0,9999927.0,0,36.54440536,51.70127731,9.310101472000001,81.65813464,5.353215659,0.071849976,,-0.257299514,15.82948447,-3.220585123,9.268931444,7,9.042368567999999,2,1,6,280,668943.0,1,1,3.2141502180000003,0.429271601,,,,5.513710344,2.13344079,91.02622951,0,239.5611172,2047.729579,0,-4.94522593,-25.42254569,-0.192724945,82.25780602,0.423919032,-16.419507199999998,30.89988276,-23.47362595,-9.391524217,4.976411815,6.863560054,-132.0952389,-1.35937112,-1.854926801,50.0,5.478644875,Out
48332,-10.25179035,0,8884530.0,1,-26.17565292,-27.58651385,14.00504208,99.86701689,5.719427726,0.08236755400000001,,-0.766095985,6.12149158,-1.907819162,9.232566586,7,12.50675592,0,0,1,282,1000025168.0,1,2,2.168420696,0.760463302,,,,6.190111852,2.027862015,87.15782659999998,0,213.4477255,2250.548179,1,-6.936257155,-27.3088803,-1.872919349,80.78862192,0.43507526,-6.161606445,23.16868024,-23.28690738,-3.740622068,5.395254743,4.022013988,-126.8221752,-5.052521199,-1.87245333,50.0,6.016769537,Single
48337,10.70371467,2,8890876.0,1,6.431642807,3.277959764,159.9530355,95.07598723,5.427591439,1.3545416259999998,830.4008014,-2.939843844,-7.758336018,-1.49883661,-1.536023105,7,159.1480823,1,0,2,287,1000025168.0,1,5,2.632285947,-0.233572995,109.4796545,8.635673637,10.68626914,6.380472074,1.816865724,78.74430522,0,79.10473169,2630.5356030000007,2,-8.481395182,-46.91620769,0.17239739399999998,73.08202722,0.484846927,4.983768756,19.75133573,-33.32252229,3.72216547,-0.857746314,3.240613742,-114.5807009,-1.121810592,-1.678819946,50.0,6.363401023,Single
48342,10.96161748,0,9999983.0,0,34.39139069,28.68552986,216.3441,105.4518114,5.758158367,1.71031311,1649.4116800000004,-1.40402171,5.110051095,-2.359617839,15.22295515,7,216.1405615,2,0,4,292,1000025168.0,1,3,2.9598482560000003,0.238620374,94.27476259,13.82333784,56.67661477,6.328017012,2.0100832580000003,87.60048563,1,198.5172301,2434.460595,2,-5.657284967000001,-21.07534996,-1.7299467730000002,80.62102919,0.433625378,-5.544368789,24.6303437,-17.93621575,-3.3523367360000003,8.608736496,5.081742467,-127.3999708,-4.543737534,-1.817840822,50.0,6.171865802999999,Single
48347,9.611510251,1,666179.0,0,29.87550532,26.797908000000003,126.1603772,86.86348153,6.439182262999999,1.123549194,1888.084003,0.058504011,-10.36703081,2.035314042,18.04098892,7,125.9097446,2,1,5,297,1000025176.0,0,5,1.74429424,-0.568299409,95.8582933,3.158345228,53.95506398,6.755411596,-1.575208999,89.70531343,0,150.16079209999995,2226.754156,2,-7.037738421,-16.18276755,-3.97732997,81.67528475,0.421051634,10.78262543,29.16579031,-13.18440448,6.320086572999999,11.130516900000002,-4.326538296,-130.26225559999997,-9.535270178,1.435629775,50.0,6.4656139439999984,Out
48351,0.432792252,2,9999930.0,1,5.619595819,4.372916329,55.22184916,96.96580115,5.425418584,0.404451294,1342.576343,-0.157335336,20.71531901,-4.020819923,6.60162047,8,47.88328972,0,1,1,301,668943.0,1,4,1.634885682,-0.0146804,,,,5.366480388,2.03069902,89.81100196,0,252.2404217,2115.881572,1,-6.764324144,-28.73411139,-1.4239533130000002,82.02880813,0.42783722,-20.81479295,27.78394112,-25.47076002,-12.13047424,3.906551899,8.426137971000001,-130.2804423,-4.261178443,-1.6882471999999995,50.0,5.220372203,Out
48352,2.479148237,0,1000025163.0,1,29.89956111,28.50547999,44.02189515,55.38694692,5.212650044,0.5687323000000001,3808.286082,-0.131333828,17.96431309,-3.4717631960000004,9.337753102,8,42.24199459,1,1,2,302,668943.0,1,1,3.283943968,0.232312287,,,,5.561362669,2.003455099,90.24823892,0,242.4516956,2023.18327,0,-4.936876441,-25.90302319,-0.12615886099999998,82.15168671,0.427261983,-18.1161487,28.27074436,-23.58652315,-10.45202811,4.954533022,7.2875083960000016,-130.9847888,-1.239271209,-1.69598058,50.0,5.530606765,Out
48362,3.958010666,3,8890878.0,1,-36.74009261,-35.40238182,73.97345948,88.77437765,6.624531527,0.595892944,3295.981462,0.117837027,-13.17002432,2.614765099,13.13574776,8,71.28196814,0,1,1,312,1000025176.0,0,6,1.448583032,-0.333443118,,,,6.632311745,-1.631585915,86.07115775,0,134.9996955,2145.6694,2,-7.898602259,-23.17111202,-3.544562802,79.88764886,0.433676473,12.70373812,22.61668746,-19.1311303,7.91920489,8.130641631,-5.355848785,-125.1668721,-8.395183374,1.460203766,50.0,6.382276097999999,Out
48376,5.223576654,2,8888799.0,1,-10.58543708,-9.402397582,53.04480404,54.74168441,5.404705807999999,0.687670288,1093.693259,0.813982373,19.63596056,-2.860903667,8.575691594,9,50.79547076,0,1,2,326,668943.0,1,4,3.569673443,0.958520802,,,,5.565954258,2.004665812,89.99126118,0,246.32620330000003,2016.452468,1,-4.746505666,-26.71802265,0.245431035,81.59736778,0.427582774,-19.36916734,29.39263515,-24.48243912,-11.28212572,4.480197994,5.835816175,-130.6806265,-0.384884523,-1.763564626,50.0,5.56945705,Out
48383,22.40918184,2,681260.0,0,-24.77367908,-15.20417165,304.518659,88.92335493,5.5606931920000005,3.794551392,3738.112736,0.349276454,17.42019034,-2.914471814,9.09770837,9,296.2490926000001,2,1,4,333,668943.0,1,3,2.687685319,0.8311826609999999,104.1823898,38.65723178,-35.29913761,5.4703020910000015,2.10434687,90.476811,0,242.3401123,2068.474429,0,-5.469981101,-25.51575524,-0.701638981,82.38290324,0.423442113,-17.66435187,28.91052616,-23.36299743,-10.13888324,5.057316523,6.085642292,-131.4359548,-2.499193446,-1.864264445,50.0,5.393141683,Out
48387,48.91850743,2,1000025605.0,1,29.30618279,13.96628101,245.7043924,83.49240493,5.471606716,5.411035767,4436.576072,1.05681199,-11.82965509,3.259796765,16.98931775,1,79.54266226,0,1,1,4,8890877.0,0,4,2.587625155,0.371368308,101.4050684,103.7466445,42.62614248,6.250683767000001,-1.696265577,92.08316127,0,145.20010209999995,2485.106718,1,-5.494850235,-16.39634695,-2.44909705,84.34377232,0.4158641970000001,12.98888086,27.89085369,-14.60644968,7.154700814,9.676808592999999,-7.186073619,-133.668685,-6.318385791,1.417923531,50.0,6.024216417000001,Out
48390,12.82167968,1,1000010285.0,0,-13.83442724,-10.42010767,176.7827542,88.66098769999998,5.315678108,1.717732544,764.2572712,-0.432987708,-16.01360444,2.546573461,11.92044116,1,145.74203500000004,1,1,2,7,8890877.0,0,3,2.251207654,-0.814921813,107.4930983,12.40131641,-23.34992893,6.159860403,-1.871750795,92.24145651,0,126.73619740000002,2456.624559,1,-6.239222819,-21.55747195,-2.247457148,84.48366617,0.416438341,16.65848386,28.52277722,-19.59737121,9.154769114,6.911588012999999,-5.364407743,-133.95068419999998,-6.060609162,1.652645582,50.0,5.940848317,Out
48412,-11.45489384,1,8890878.0,1,-18.84492408,-32.84954195,9.398183756,63.91293965,5.068487286,0.080785522,,-4.994746793,-16.098036800000006,-1.99719049,0.5661266939999999,1,7.204645741,2,1,4,29,10000488.0,1,5,1.437642969,-1.083740851,,,,4.947391571,2.1413182230000003,78.92887858,0,92.17043371,2476.74861,2,-8.189065441,-46.20820905,0.361426045,71.75554441,0.492238221,10.22891353,24.20967192,-31.93744568,7.819530165,0.180871928,4.5168318460000005,-114.5476689,-0.776379313,-1.939623475,50.0,4.946303115,Out
48413,24.71388933,0,1000025722.0,1,42.50625776,29.74550411,227.8614365,77.63694913,5.422138003,2.985234375,4583.035351,0.545034384,-13.42907372,3.04799931,13.1349914,2,227.8614365,0,0,1,30,8890877.0,0,1,2.018070412,-0.103496057,89.30371596,33.59901988,64.22473708,6.178178331,-1.841701518,92.57963209,0,134.4336466,2377.767007,0,-6.371014302000001,-20.03458415,-2.653634624,84.70392603,0.414516169,14.56576706,28.91653264,-18.09116456,7.962705519,7.698726587,-6.664035812000001,-134.3577196,-6.9673658110000005,1.58058993,50.0,5.928777827,Double
48416,31.04697031,0,8892772.0,1,35.51017795,20.07931883,277.54695110000006,86.2977657,5.335338607,4.32901062,4093.563778,0.7023499320000001,-11.57058522,2.8595305630000003,12.88634622,2,274.06843460000005,0,1,2,33,8890877.0,0,3,3.2116261980000003,-0.07533393299999999,99.13434168,57.08464594,47.66936026,6.066071334,-1.795768819,92.14648676,0,138.1492956,2366.411893,2,-5.058566558,-20.74793242,-1.198091274,83.90784349,0.417409738,12.54900589,29.64495939,-19.22640394,6.941095022000001,7.161589723,-6.258521622999999,-133.8112484,-3.564625716,1.546013062,50.0,5.943290993,Out
48418,10.69633445,0,8883024.0,1,39.67956998,30.65916307,178.46870719999995,90.74326206,5.3329250660000005,1.699536133,4235.508667,2.34201247,3.928547508,1.609936601,-6.262890527000001,2,178.46870719999995,1,0,3,35,8890877.0,0,2,2.175536846,0.008761345,89.08454982,11.06144848,64.52764342,6.14568724,-1.829305627,78.15970727,2,327.719563,2244.957714,1,-9.311173197999999,-52.89284581,0.466263504,72.01324809999998,0.491477927,-2.113360548,21.25108514,-36.66836957,-1.620198728,-3.4455517760000003,-3.316225988,-113.6230324,-0.727325325,1.681326966,50.0,6.150340203,Double
48422,-18.74926944,2,8881902.0,1,-20.40849215,-23.43833069,8.272478012999999,94.70198006,5.462008559,0.052612915,,1.09174916,-12.27616284,3.374130076,12.12606707,2,6.041619811,1,1,4,39,8890877.0,0,4,2.394144948,0.153092242,,,,6.095001966,-1.985237902,92.93578698,0,134.7201207,2452.506058,1,-5.931468824,-20.5727923,-2.117973337,85.42192947,0.411564418,13.70999024,27.66141575,-19.2178392,7.388891475,6.982647192999999,-7.507090441,-134.9480091,-5.752081976,1.696613813,50.0,5.894400826,Out
48424,14.22808397,1,8889382.0,1,-34.05472109,-26.87910089,202.0567061,87.47234609,5.291204632,2.044472046,2266.241677,0.8404832090000001,-12.25242252,3.117383985,16.4497359,2,201.6354719,2,0,5,41,8890877.0,0,2,2.664744795,0.096753081,95.07011526,16.92610239,-55.33212834,6.254044866,-1.811808178,92.36804199,0,143.3721974,2489.518276,0,-5.460425571,-17.00079969,-2.309436619,84.44835565,0.416268029,13.339249800000005,28.54053459,-15.19932145,7.318106545,9.312582297,-6.845210766,-134.0585971,-6.047111497,1.536994783,50.0,6.031466837000001,Single
48427,1.245449516,2,1000025720.0,1,30.7161287,30.95771901,49.52826009,100.1302947,5.411854851,0.348552856,3372.206771,0.438159856,-15.12198225,3.2515410210000004,16.78135681,2,44.88996275,2,0,6,44,8890877.0,0,3,1.680931934,-0.056188734,,,,6.212034749,-1.84510682,91.66519872,0,138.0313314,2445.415912,0,-6.466216823,-17.02567549,-3.31347157,84.06040919,0.418480323,15.95283747,27.48219256,-14.60962086,8.878376199999998,9.775289011,-7.004761621,-132.95404140000002,-8.327412537999999,1.566548575,50.0,5.905263851,Single
48434,34.40027328,0,1000010285.0,0,3.153357457,-5.033226782,310.7743203,90.3348525,5.264038176000001,5.3995062260000015,3720.743269,0.781369118,-13.50771259,3.294824042,18.39056474,2,306.2105462,2,1,8,51,8890877.0,0,2,2.607550453,0.077425893,109.9068713,68.92122829,-4.523730077,6.243895798,-1.895201348,92.07982445,0,143.75026640000004,2433.021089,1,-5.362607612,-15.44218905,-2.495591967,83.83711151,0.41863949,14.53522116,29.35166384,-13.4037339,8.065353205,10.41533636,-7.187185189,-133.55368529999998,-6.403592006,1.603609631,50.0,6.004169167000001,Out
48436,-0.954440352,0,8884529.0,0,-35.27439366,-33.74079206,37.18698533,90.14483483,5.699740533,0.286332397,3056.261035,-0.17980987,14.67866233,-2.929593572,-0.569670489,2,32.92778766,0,0,1,53,10000488.0,1,2,2.36331455,0.559428141,,,,5.4522475,2.0680996730000003,90.55854097,1,272.0971357,2139.644236,1,-6.695129787999999,-34.77764889,-0.204512922,83.05451148,0.420954564,-15.22375078,27.7055322,-32.61082509,-8.668048013,-0.248690354,6.235261994,-131.6385108,-1.658500777,-1.831596179,50.0,5.413520078,Single
48464,32.84786446,0,9999983.0,0,10.58231013,10.37312443,347.5429468000001,103.5473595,5.7516942570000005,5.68031189,3981.126041,0.010646142,17.37128449,-3.253842689,4.635853045,3,153.944523,0,1,1,81,10000488.0,1,2,2.633123491,0.308722617,108.6391738,73.44374986,17.24724232,5.499623197999999,1.893041505,91.46308489,0,254.9604481,2234.552217000001,1,-5.917623564,-28.99819415,-0.482648366,83.3585933,0.417408302,-18.29482248,29.50845337,-27.49044959,-10.27309403,2.6299819330000003,6.962745097999999,-132.8747084,-2.108325409,-1.633668753,50.0,5.442000915,Out
48466,49.54590021,0,8890876.0,1,-18.67435882,-14.62068533,266.382105,88.43553977,5.561809462,6.037645874,4372.867795,-1.044566398,10.8087723,-3.076339711,11.27478135,3,63.01178917,1,1,2,83,10000488.0,1,2,3.036311815,-0.028307968,105.2570458,118.408179,-31.95212395,5.386073615,1.947367571,90.06210546,0,223.7072625,2403.494015,1,-4.870774281,-23.91132007,-0.381787531,81.32421894,0.426930413,-11.52916282,30.62038123,-21.66009292,-6.740349751,6.146824307,6.65524664,-130.74658300000002,-1.694521832,-1.6890045969999998,50.0,5.337673664,Out
48470,21.95851175,2,666179.0,0,-12.92708301,-1.5111555559999998,313.4823085,99.49611422,5.98192782,3.980521851,2624.151138,-0.426905445,16.54434737,-3.540540521,6.450569775,3,307.1917588,2,1,3,87,10000488.0,1,4,3.2962692110000003,-0.084763812,109.542757,41.43788671,-10.01706692,5.4568175210000005,1.822019587,92.02244559999998,0,248.6067308,2296.292624,1,-4.916673727,-26.35770228,0.038691349,84.10924490000002,0.412252404,-17.99638551,28.63711565,-25.86755146,-9.927898211,3.479046455,7.729173287,-133.7448912,-0.77938261,-1.551717934,50.0,5.445236787000001,Out
48491,27.83948358,1,1000025605.0,1,1.070482466,-4.973251239,285.5880621,82.89713663,5.375184138,4.437488403,3321.966949,1.64056517,-4.491410708,2.479154309,18.23076737,4,279.5488814,2,1,5,108,8890877.0,0,2,3.4360667260000004,0.088916465,109.79429,50.61172432,-6.717921834,5.99029185,-1.8621305,90.46821404,0,166.18387890000002,2421.5151530000007,0,-4.3474006780000005,-16.65077756,-1.24325289,82.19857684,0.42507873,5.402689742000001,29.09942414,-14.72623359,3.105079338,10.02775513,-5.528361042,-131.40146470000002,-3.450703454,1.6434069059999998,50.0,5.867410774,Out
